ss,proc,rc,inhib,validity,acc,rt
3692,VisualAnalogy,2,yes,valid,1,4033
3692,VisualAnalogy,2,yes,invalid,1,4631
3692,VisualAnalogy,1,no,valid,0,2001
3692,VisualAnalogy,1,yes,valid,1,1677
3692,VisualAnalogy,1,yes,invalid,0,1449
3692,VisualAnalogy,2,yes,valid,1,4520
3692,VisualAnalogy,2,no,valid,0,4205
3692,VisualAnalogy,2,no,valid,1,4609
3692,VisualAnalogy,2,yes,invalid,0,6729
3692,VisualAnalogy,1,yes,valid,1,2170
3692,VisualAnalogy,1,yes,invalid,1,2185
3692,VisualAnalogy,1,no,valid,1,2683
3692,VisualAnalogy,1,no,valid,1,1967
3692,VisualAnalogy,2,no,valid,1,4755
3692,VisualAnalogy,1,yes,valid,1,1609
3692,VisualAnalogy,1,yes,valid,1,2376
3692,VisualAnalogy,2,no,valid,1,3823
3692,VisualAnalogy,1,yes,invalid,1,2537
3692,VisualAnalogy,2,yes,invalid,1,4528
3692,VisualAnalogy,2,yes,invalid,1,2935
3692,VisualAnalogy,2,yes,invalid,1,5870
3692,VisualAnalogy,1,yes,invalid,1,2609
3692,VisualAnalogy,2,no,valid,1,4568
3692,VisualAnalogy,1,yes,invalid,1,3160
3692,VisualAnalogy,2,yes,valid,1,4973
3692,VisualAnalogy,1,yes,valid,0,3677
3692,VisualAnalogy,2,yes,invalid,1,5834
3692,VisualAnalogy,2,yes,valid,1,4359
3692,VisualAnalogy,2,no,valid,1,3900
3692,VisualAnalogy,1,no,valid,0,1795
3692,VisualAnalogy,1,yes,invalid,1,3031
3692,VisualAnalogy,2,yes,valid,1,5201
3692,VisualAnalogy,1,yes,valid,1,1375
3692,VisualAnalogy,1,no,valid,1,1758
3692,VisualAnalogy,1,no,valid,1,1658
3692,VisualAnalogy,2,yes,valid,1,4704
3692,VisualAnalogy,1,yes,valid,1,2984
3692,VisualAnalogy,2,no,valid,1,3514
3692,VisualAnalogy,1,yes,invalid,1,1623
3692,VisualAnalogy,2,yes,valid,1,3624
3692,VisualAnalogy,2,yes,invalid,1,7066
3692,VisualAnalogy,1,no,valid,1,2926
3692,VisualAnalogy,2,yes,invalid,0,5906
3692,VisualAnalogy,1,yes,valid,1,4413
3692,VisualAnalogy,1,yes,invalid,1,2685
3692,VisualAnalogy,1,yes,valid,0,3490
3692,VisualAnalogy,2,no,valid,1,3080
3692,VisualAnalogy,2,yes,valid,0,5229
3692,VisualAnalogy,1,yes,invalid,1,2304
3692,VisualAnalogy,1,yes,invalid,0,4857
3692,VisualAnalogy,1,yes,valid,1,1953
3692,VisualAnalogy,2,yes,invalid,1,4787
3692,VisualAnalogy,1,no,valid,1,3165
3692,VisualAnalogy,1,yes,valid,1,2130
3692,VisualAnalogy,1,no,valid,1,1961
3692,VisualAnalogy,2,yes,invalid,1,1933
3692,VisualAnalogy,1,no,valid,1,2748
3692,VisualAnalogy,2,yes,valid,1,3870
3692,VisualAnalogy,1,yes,invalid,1,2863
3692,VisualAnalogy,2,no,valid,1,4441
3692,VisualAnalogy,2,yes,valid,1,4831
3692,VisualAnalogy,2,yes,valid,0,4769
3692,VisualAnalogy,2,no,valid,1,3881
3692,VisualAnalogy,1,no,valid,1,1806
3692,VisualAnalogy,2,yes,invalid,1,4258
3692,VisualAnalogy,2,yes,valid,1,6354
3692,VisualAnalogy,2,no,valid,1,3800
3692,VisualAnalogy,1,yes,invalid,1,5324
3692,VisualAnalogy,1,yes,valid,1,3185
3692,VisualAnalogy,2,no,valid,1,3787
3692,VisualAnalogy,1,no,valid,1,1726
3692,VisualAnalogy,2,yes,invalid,1,3122
3692,VisualAnalogy,2,yes,valid,1,4506
3692,VisualAnalogy,2,yes,invalid,1,2925
3692,VisualAnalogy,2,yes,valid,1,4208
3692,VisualAnalogy,1,yes,invalid,1,1816
3692,VisualAnalogy,1,no,valid,1,1967
3692,VisualAnalogy,1,yes,valid,1,1651
3692,VisualAnalogy,1,yes,valid,1,1818
3692,VisualAnalogy,1,yes,valid,1,1505
3692,VisualAnalogy,2,no,valid,1,4314
3692,VisualAnalogy,2,yes,valid,1,3495
3692,VisualAnalogy,2,yes,invalid,1,2767
3692,VisualAnalogy,2,no,valid,1,3795
3692,VisualAnalogy,1,yes,invalid,1,3128
3692,VisualAnalogy,2,yes,invalid,1,2472
3692,VisualAnalogy,2,yes,invalid,0,4369
3692,VisualAnalogy,1,no,valid,1,1672
3692,VisualAnalogy,2,no,valid,1,5074
3692,VisualAnalogy,1,yes,invalid,1,2215
3692,VisualAnalogy,2,yes,invalid,1,4270
3692,VisualAnalogy,2,yes,valid,1,3857
3692,VisualAnalogy,1,yes,invalid,1,1920
3692,VisualAnalogy,1,no,valid,1,1628
3692,VisualAnalogy,1,no,valid,0,2590
3692,VisualAnalogy,1,yes,valid,1,1616
3692,VisualAnalogy,1,yes,valid,0,3487
3692,VisualAnalogy,1,yes,invalid,0,3571
3692,VisualAnalogy,2,yes,valid,1,3626
3692,VisualAnalogy,2,no,valid,1,3804
3692,VisualAnalogy,1,yes,valid,1,1345
3692,VisualAnalogy,1,no,valid,1,1962
3692,VisualAnalogy,2,yes,valid,1,3855
3692,VisualAnalogy,2,yes,invalid,1,3694
3692,VisualAnalogy,1,no,valid,1,1998
3692,VisualAnalogy,1,yes,invalid,1,2074
3692,VisualAnalogy,2,no,valid,1,3252
3692,VisualAnalogy,2,no,valid,1,2795
3692,VisualAnalogy,1,yes,invalid,1,3307
3692,VisualAnalogy,1,no,valid,1,1597
3692,VisualAnalogy,1,no,valid,1,2809
3692,VisualAnalogy,1,yes,invalid,1,1608
3692,VisualAnalogy,2,yes,valid,1,4164
3692,VisualAnalogy,1,yes,invalid,1,3217
3692,VisualAnalogy,2,yes,invalid,1,4320
3692,VisualAnalogy,2,yes,valid,1,3310
3692,VisualAnalogy,2,yes,invalid,1,4511
3692,VisualAnalogy,2,no,valid,1,3633
3692,VisualAnalogy,2,no,valid,1,3539
3692,VisualAnalogy,1,yes,valid,1,3363
3692,VisualAnalogy,1,yes,invalid,1,1792
3692,VisualAnalogy,1,yes,valid,1,2353
3692,VisualAnalogy,2,yes,valid,0,3939
3692,VisualAnalogy,2,yes,invalid,1,4723
3692,VisualAnalogy,1,yes,valid,1,1984
3692,VisualAnalogy,2,yes,invalid,0,3241
3692,VisualAnalogy,1,yes,valid,1,4126
3692,VisualAnalogy,1,no,valid,1,2658
3692,VisualAnalogy,2,yes,valid,1,3825
3692,VisualAnalogy,2,no,valid,1,5244
3692,VisualAnalogy,1,no,valid,1,1393
3692,VisualAnalogy,1,yes,invalid,1,1586
3692,VisualAnalogy,1,yes,valid,1,1932
3692,VisualAnalogy,1,yes,valid,1,3483
3692,VisualAnalogy,1,yes,invalid,1,4096
3692,VisualAnalogy,2,yes,valid,1,5759
3692,VisualAnalogy,1,no,valid,1,2829
3692,VisualAnalogy,2,yes,invalid,1,1695
3692,VisualAnalogy,2,no,valid,0,5373
3692,VisualAnalogy,2,yes,valid,1,3773
3692,VisualAnalogy,1,no,valid,1,1052
3692,VisualAnalogy,2,no,valid,1,4155
3692,VisualAnalogy,2,no,valid,1,2760
3692,VisualAnalogy,2,yes,invalid,1,2605
3729,VisualAnalogy,1,yes,valid,1,2757
3729,VisualAnalogy,2,no,valid,1,4282
3729,VisualAnalogy,1,yes,invalid,1,1391
3729,VisualAnalogy,1,no,valid,1,2448
3729,VisualAnalogy,1,yes,invalid,1,1768
3729,VisualAnalogy,2,no,valid,0,2052
3729,VisualAnalogy,2,yes,invalid,1,6187
3729,VisualAnalogy,2,yes,invalid,0,5085
3729,VisualAnalogy,1,no,valid,1,3346
3729,VisualAnalogy,2,no,valid,1,5516
3729,VisualAnalogy,2,no,valid,1,10522
3729,VisualAnalogy,1,no,valid,0,3825
3729,VisualAnalogy,2,yes,valid,1,2891
3729,VisualAnalogy,1,no,valid,1,2571
3729,VisualAnalogy,1,yes,valid,0,1674
3729,VisualAnalogy,2,yes,invalid,0,8242
3729,VisualAnalogy,1,yes,valid,0,1393
3729,VisualAnalogy,2,yes,invalid,0,3250
3729,VisualAnalogy,1,yes,invalid,1,3082
3729,VisualAnalogy,1,yes,valid,0,5374
3729,VisualAnalogy,2,no,valid,0,2910
3729,VisualAnalogy,2,yes,valid,1,5824
3729,VisualAnalogy,1,no,valid,1,2043
3729,VisualAnalogy,1,no,valid,1,4368
3729,VisualAnalogy,2,yes,invalid,0,5607
3729,VisualAnalogy,1,yes,valid,1,2152
3729,VisualAnalogy,1,yes,invalid,1,3792
3729,VisualAnalogy,1,yes,invalid,1,2851
3729,VisualAnalogy,1,yes,valid,1,4170
3729,VisualAnalogy,2,yes,valid,1,6090
3729,VisualAnalogy,1,yes,invalid,1,2154
3729,VisualAnalogy,2,yes,invalid,1,4148
3729,VisualAnalogy,2,yes,valid,1,3390
3729,VisualAnalogy,2,no,valid,1,4944
3729,VisualAnalogy,2,yes,valid,1,7467
3729,VisualAnalogy,2,yes,valid,1,4445
3729,VisualAnalogy,2,yes,invalid,1,7305
3729,VisualAnalogy,1,yes,invalid,1,2572
3729,VisualAnalogy,2,no,valid,1,3947
3729,VisualAnalogy,1,yes,invalid,1,6734
3729,VisualAnalogy,1,yes,valid,1,2846
3729,VisualAnalogy,1,yes,valid,1,2658
3729,VisualAnalogy,2,no,valid,1,7953
3729,VisualAnalogy,2,yes,valid,1,4647
3729,VisualAnalogy,1,yes,valid,1,1287
3729,VisualAnalogy,1,yes,invalid,1,1299
3729,VisualAnalogy,1,yes,valid,1,5170
3729,VisualAnalogy,1,yes,invalid,1,1882
3729,VisualAnalogy,1,no,valid,1,2142
3729,VisualAnalogy,1,no,valid,1,4088
3729,VisualAnalogy,2,yes,invalid,1,2696
3729,VisualAnalogy,1,no,valid,1,2815
3729,VisualAnalogy,2,no,valid,1,6429
3729,VisualAnalogy,2,yes,invalid,0,4400
3729,VisualAnalogy,2,yes,invalid,1,3533
3729,VisualAnalogy,2,yes,valid,1,2621
3729,VisualAnalogy,2,yes,invalid,1,5831
3729,VisualAnalogy,2,no,valid,1,11314
3729,VisualAnalogy,2,yes,valid,1,11914
3729,VisualAnalogy,1,yes,valid,1,3608
3729,VisualAnalogy,2,yes,invalid,1,6680
3729,VisualAnalogy,1,yes,invalid,1,1886
3729,VisualAnalogy,2,yes,valid,1,3746
3729,VisualAnalogy,1,yes,valid,1,3084
3729,VisualAnalogy,1,no,valid,1,1601
3729,VisualAnalogy,2,yes,valid,1,3085
3729,VisualAnalogy,2,yes,valid,1,3938
3729,VisualAnalogy,2,no,valid,1,3633
3729,VisualAnalogy,1,no,valid,1,1732
3729,VisualAnalogy,2,no,valid,1,3978
3729,VisualAnalogy,1,yes,invalid,0,2242
3729,VisualAnalogy,1,no,valid,1,1245
3729,VisualAnalogy,2,no,valid,1,5185
3729,VisualAnalogy,1,yes,invalid,0,2716
3729,VisualAnalogy,1,yes,invalid,1,2857
3729,VisualAnalogy,1,yes,invalid,0,2304
3729,VisualAnalogy,1,yes,invalid,1,4282
3729,VisualAnalogy,2,yes,invalid,1,8574
3729,VisualAnalogy,1,yes,valid,1,3087
3729,VisualAnalogy,2,yes,valid,1,4708
3729,VisualAnalogy,1,no,valid,1,1678
3729,VisualAnalogy,1,no,valid,1,3626
3729,VisualAnalogy,2,yes,invalid,1,3341
3729,VisualAnalogy,2,no,valid,1,4292
3729,VisualAnalogy,1,no,valid,1,1500
3729,VisualAnalogy,2,yes,invalid,1,5667
3729,VisualAnalogy,2,yes,invalid,1,4445
3729,VisualAnalogy,2,yes,valid,0,5890
3729,VisualAnalogy,1,yes,valid,1,2010
3729,VisualAnalogy,2,yes,valid,1,7193
3729,VisualAnalogy,1,no,valid,1,1959
3729,VisualAnalogy,1,yes,invalid,1,1259
3729,VisualAnalogy,2,no,valid,1,2818
3729,VisualAnalogy,2,yes,valid,1,3185
3729,VisualAnalogy,2,yes,valid,1,4379
3729,VisualAnalogy,1,yes,valid,1,2819
3729,VisualAnalogy,2,no,valid,1,2642
3729,VisualAnalogy,1,yes,valid,1,1695
3729,VisualAnalogy,1,yes,valid,1,2637
3729,VisualAnalogy,2,no,valid,1,4105
3729,VisualAnalogy,2,yes,valid,1,4907
3729,VisualAnalogy,2,no,valid,1,7406
3729,VisualAnalogy,1,yes,valid,1,5239
3729,VisualAnalogy,2,yes,invalid,0,3148
3729,VisualAnalogy,1,yes,invalid,0,2062
3729,VisualAnalogy,1,no,valid,1,3304
3729,VisualAnalogy,2,yes,invalid,1,5034
3729,VisualAnalogy,1,no,valid,1,1944
3729,VisualAnalogy,1,yes,valid,1,7932
3729,VisualAnalogy,2,yes,invalid,1,2333
3729,VisualAnalogy,2,yes,valid,1,4380
3729,VisualAnalogy,1,yes,valid,1,4932
3729,VisualAnalogy,1,yes,invalid,1,3596
3729,VisualAnalogy,2,yes,valid,1,5512
3729,VisualAnalogy,1,yes,invalid,1,2099
3729,VisualAnalogy,1,yes,invalid,1,10194
3729,VisualAnalogy,2,yes,valid,1,5321
3729,VisualAnalogy,1,yes,valid,1,7487
3729,VisualAnalogy,1,no,valid,1,2136
3729,VisualAnalogy,2,no,valid,1,5807
3729,VisualAnalogy,2,no,valid,1,6612
3729,VisualAnalogy,1,no,valid,1,1404
3729,VisualAnalogy,1,yes,valid,1,11520
3729,VisualAnalogy,1,no,valid,1,2896
3729,VisualAnalogy,1,yes,invalid,1,5471
3729,VisualAnalogy,1,no,valid,1,4002
3729,VisualAnalogy,2,yes,invalid,1,3359
3729,VisualAnalogy,2,yes,valid,1,9692
3729,VisualAnalogy,1,yes,valid,1,2973
3729,VisualAnalogy,2,yes,invalid,1,2381
3729,VisualAnalogy,2,yes,invalid,1,3859
3729,VisualAnalogy,1,yes,invalid,1,2242
3729,VisualAnalogy,2,yes,valid,0,2751
3729,VisualAnalogy,1,yes,valid,1,3008
3729,VisualAnalogy,1,no,valid,1,2360
3729,VisualAnalogy,2,yes,invalid,0,9132
3729,VisualAnalogy,2,no,valid,0,6558
3729,VisualAnalogy,2,no,valid,1,540
3729,VisualAnalogy,2,yes,invalid,1,4018
3729,VisualAnalogy,1,no,valid,1,9745
3729,VisualAnalogy,1,yes,invalid,1,1725
3729,VisualAnalogy,2,no,valid,1,4049
3729,VisualAnalogy,2,no,valid,1,2393
3729,VisualAnalogy,2,yes,valid,1,4227
4150,VisualAnalogy,2,yes,invalid,0,1014
4150,VisualAnalogy,1,yes,invalid,0,1952
4150,VisualAnalogy,1,no,valid,1,2068
4150,VisualAnalogy,1,yes,valid,1,2912
4150,VisualAnalogy,2,yes,invalid,0,3205
4150,VisualAnalogy,1,yes,invalid,1,2340
4150,VisualAnalogy,1,yes,valid,0,3942
4150,VisualAnalogy,2,yes,valid,0,3723
4150,VisualAnalogy,1,yes,invalid,1,2642
4150,VisualAnalogy,1,yes,invalid,1,2191
4150,VisualAnalogy,2,yes,valid,0,3123
4150,VisualAnalogy,2,yes,valid,1,1488
4150,VisualAnalogy,2,no,valid,1,2614
4150,VisualAnalogy,1,no,valid,0,3487
4150,VisualAnalogy,2,no,valid,1,2825
4150,VisualAnalogy,2,no,valid,1,1947
4150,VisualAnalogy,2,no,valid,1,3407
4150,VisualAnalogy,2,yes,valid,1,1658
4150,VisualAnalogy,1,yes,valid,1,1907
4150,VisualAnalogy,1,yes,valid,1,1455
4150,VisualAnalogy,2,yes,invalid,0,1761
4150,VisualAnalogy,2,yes,invalid,0,3949
4150,VisualAnalogy,2,yes,valid,1,3711
4150,VisualAnalogy,2,no,valid,1,4388
4150,VisualAnalogy,2,yes,invalid,1,3361
4150,VisualAnalogy,2,no,valid,1,1712
4150,VisualAnalogy,1,yes,valid,1,1890
4150,VisualAnalogy,2,yes,invalid,0,1691
4150,VisualAnalogy,1,no,valid,0,4186
4150,VisualAnalogy,2,yes,valid,1,1628
4150,VisualAnalogy,1,no,valid,1,1277
4150,VisualAnalogy,1,no,valid,1,3321
4150,VisualAnalogy,1,yes,invalid,0,2336
4150,VisualAnalogy,1,yes,invalid,1,1679
4150,VisualAnalogy,1,yes,valid,1,2398
4150,VisualAnalogy,1,no,valid,1,2173
4150,VisualAnalogy,2,no,valid,1,1445
4150,VisualAnalogy,2,no,valid,1,1076
4150,VisualAnalogy,1,no,valid,1,1450
4150,VisualAnalogy,1,yes,invalid,1,1737
4150,VisualAnalogy,1,no,valid,1,1536
4150,VisualAnalogy,1,yes,invalid,1,2017
4150,VisualAnalogy,1,yes,valid,1,1140
4150,VisualAnalogy,2,yes,invalid,1,2019
4150,VisualAnalogy,1,no,valid,1,3141
4150,VisualAnalogy,1,no,valid,1,1561
4150,VisualAnalogy,2,yes,invalid,0,3472
4150,VisualAnalogy,2,yes,invalid,1,2053
4150,VisualAnalogy,1,yes,valid,1,2108
4150,VisualAnalogy,2,no,valid,0,1501
4150,VisualAnalogy,1,no,valid,1,2999
4150,VisualAnalogy,1,no,valid,1,2539
4150,VisualAnalogy,2,yes,valid,1,1346
4150,VisualAnalogy,2,yes,valid,0,3564
4150,VisualAnalogy,2,yes,valid,1,1633
4150,VisualAnalogy,2,yes,invalid,0,1762
4150,VisualAnalogy,2,no,valid,1,2190
4150,VisualAnalogy,2,yes,invalid,1,2720
4150,VisualAnalogy,1,yes,valid,0,3580
4150,VisualAnalogy,2,yes,valid,1,3829
4150,VisualAnalogy,1,yes,valid,1,1776
4150,VisualAnalogy,1,yes,valid,1,4479
4150,VisualAnalogy,2,no,valid,1,3292
4150,VisualAnalogy,1,yes,invalid,0,2523
4150,VisualAnalogy,1,yes,valid,1,1999
4150,VisualAnalogy,1,yes,invalid,1,1980
4150,VisualAnalogy,2,yes,invalid,1,2019
4150,VisualAnalogy,2,no,valid,1,1570
4150,VisualAnalogy,2,yes,valid,1,2280
4150,VisualAnalogy,1,yes,invalid,0,2109
4150,VisualAnalogy,2,yes,valid,1,4078
4150,VisualAnalogy,1,yes,invalid,0,3019
4150,VisualAnalogy,1,yes,valid,1,1957
4150,VisualAnalogy,2,yes,valid,1,2313
4150,VisualAnalogy,1,yes,valid,1,1699
4150,VisualAnalogy,1,yes,valid,1,2498
4150,VisualAnalogy,1,yes,invalid,0,2406
4150,VisualAnalogy,2,yes,invalid,1,3618
4150,VisualAnalogy,2,yes,valid,1,2034
4150,VisualAnalogy,2,yes,invalid,0,2548
4150,VisualAnalogy,2,yes,invalid,0,2653
4150,VisualAnalogy,2,no,valid,1,2527
4150,VisualAnalogy,1,no,valid,0,2310
4150,VisualAnalogy,1,yes,valid,1,1664
4150,VisualAnalogy,2,no,valid,1,2940
4150,VisualAnalogy,2,yes,invalid,1,2451
4150,VisualAnalogy,1,yes,invalid,1,2330
4150,VisualAnalogy,1,yes,valid,0,5432
4150,VisualAnalogy,2,yes,valid,1,1939
4150,VisualAnalogy,1,no,valid,1,8018
4150,VisualAnalogy,1,yes,invalid,1,2163
4150,VisualAnalogy,2,yes,valid,1,3055
4150,VisualAnalogy,1,yes,invalid,1,2847
4150,VisualAnalogy,2,yes,invalid,1,2739
4150,VisualAnalogy,1,yes,valid,1,1282
4150,VisualAnalogy,1,yes,invalid,1,1406
4150,VisualAnalogy,2,no,valid,0,4114
4150,VisualAnalogy,1,no,valid,0,2952
4150,VisualAnalogy,2,no,valid,1,1412
4150,VisualAnalogy,1,yes,invalid,1,2555
4150,VisualAnalogy,1,no,valid,1,1781
4150,VisualAnalogy,2,yes,valid,1,1699
4150,VisualAnalogy,1,no,valid,1,1826
4150,VisualAnalogy,2,no,valid,1,3243
4150,VisualAnalogy,2,yes,valid,1,1615
4150,VisualAnalogy,2,yes,invalid,0,1966
4150,VisualAnalogy,2,no,valid,0,2882
4150,VisualAnalogy,1,no,valid,1,2575
4150,VisualAnalogy,2,no,valid,1,1250
4150,VisualAnalogy,2,yes,invalid,0,1384
4150,VisualAnalogy,1,no,valid,1,1706
4150,VisualAnalogy,1,yes,valid,1,1291
4150,VisualAnalogy,1,no,valid,1,1724
4150,VisualAnalogy,1,yes,invalid,1,1921
4150,VisualAnalogy,1,yes,invalid,0,2557
4150,VisualAnalogy,1,yes,valid,1,1961
4150,VisualAnalogy,2,no,valid,1,1388
4150,VisualAnalogy,1,no,valid,1,1342
4150,VisualAnalogy,2,yes,valid,1,2279
4150,VisualAnalogy,2,no,valid,0,3659
4150,VisualAnalogy,1,no,valid,1,4323
4150,VisualAnalogy,1,yes,valid,1,1328
4150,VisualAnalogy,2,yes,invalid,1,996
4150,VisualAnalogy,2,yes,invalid,0,2136
4150,VisualAnalogy,1,yes,invalid,0,2495
4150,VisualAnalogy,2,yes,valid,1,1966
4150,VisualAnalogy,1,yes,valid,1,3378
4150,VisualAnalogy,2,no,valid,1,2242
4150,VisualAnalogy,2,yes,valid,0,3646
4150,VisualAnalogy,1,yes,valid,0,2179
4150,VisualAnalogy,1,no,valid,1,5394
4150,VisualAnalogy,2,yes,valid,1,1749
4150,VisualAnalogy,2,yes,invalid,0,2574
4150,VisualAnalogy,2,yes,invalid,0,3436
4150,VisualAnalogy,1,no,valid,0,2217
4150,VisualAnalogy,2,yes,invalid,0,3184
4150,VisualAnalogy,1,yes,invalid,1,6138
4150,VisualAnalogy,2,yes,valid,1,2050
4150,VisualAnalogy,2,yes,valid,1,1785
4150,VisualAnalogy,1,yes,valid,1,1963
4150,VisualAnalogy,1,yes,invalid,0,4847
4150,VisualAnalogy,2,no,valid,1,4711
4150,VisualAnalogy,2,no,valid,0,2097
4150,VisualAnalogy,1,yes,invalid,1,1936
4225,VisualAnalogy,2,yes,invalid,1,2859
4225,VisualAnalogy,1,yes,invalid,1,3379
4225,VisualAnalogy,2,yes,invalid,1,1762
4225,VisualAnalogy,1,yes,valid,1,1998
4225,VisualAnalogy,2,yes,invalid,1,3146
4225,VisualAnalogy,1,no,valid,1,1660
4225,VisualAnalogy,1,no,valid,1,1315
4225,VisualAnalogy,2,yes,valid,1,3396
4225,VisualAnalogy,2,no,valid,1,2873
4225,VisualAnalogy,2,no,valid,1,2867
4225,VisualAnalogy,1,yes,invalid,1,1917
4225,VisualAnalogy,1,no,valid,1,1881
4225,VisualAnalogy,2,yes,valid,1,2653
4225,VisualAnalogy,1,no,valid,1,1595
4225,VisualAnalogy,1,yes,invalid,1,1272
4225,VisualAnalogy,2,no,valid,1,2993
4225,VisualAnalogy,2,yes,invalid,1,3091
4225,VisualAnalogy,1,yes,invalid,1,2490
4225,VisualAnalogy,2,yes,invalid,1,3225
4225,VisualAnalogy,1,yes,valid,1,1819
4225,VisualAnalogy,2,yes,valid,1,4290
4225,VisualAnalogy,2,no,valid,1,3418
4225,VisualAnalogy,1,no,valid,1,2369
4225,VisualAnalogy,2,yes,valid,1,3544
4225,VisualAnalogy,1,yes,valid,1,2266
4225,VisualAnalogy,2,yes,valid,1,4524
4225,VisualAnalogy,1,yes,valid,1,1393
4225,VisualAnalogy,2,no,valid,0,3538
4225,VisualAnalogy,2,yes,invalid,1,4690
4225,VisualAnalogy,1,yes,valid,1,1322
4225,VisualAnalogy,2,yes,valid,1,3662
4225,VisualAnalogy,2,no,valid,1,4216
4225,VisualAnalogy,1,yes,valid,1,2544
4225,VisualAnalogy,1,no,valid,1,2184
4225,VisualAnalogy,1,yes,invalid,1,2778
4225,VisualAnalogy,1,yes,invalid,1,1473
4225,VisualAnalogy,1,yes,valid,1,2775
4225,VisualAnalogy,2,yes,valid,1,3262
4225,VisualAnalogy,2,yes,valid,1,3512
4225,VisualAnalogy,1,no,valid,1,1490
4225,VisualAnalogy,2,no,valid,1,3481
4225,VisualAnalogy,2,no,valid,1,3389
4225,VisualAnalogy,1,yes,invalid,1,2623
4225,VisualAnalogy,2,no,valid,1,3929
4225,VisualAnalogy,2,yes,valid,1,3033
4225,VisualAnalogy,1,no,valid,1,2963
4225,VisualAnalogy,2,yes,invalid,0,3327
4225,VisualAnalogy,2,no,valid,1,3316
4225,VisualAnalogy,2,yes,invalid,1,4297
4225,VisualAnalogy,1,no,valid,1,2607
4225,VisualAnalogy,1,no,valid,1,1607
4225,VisualAnalogy,1,no,valid,1,1731
4225,VisualAnalogy,1,yes,invalid,1,1465
4225,VisualAnalogy,2,yes,valid,1,3067
4225,VisualAnalogy,1,yes,invalid,0,1341
4225,VisualAnalogy,1,yes,valid,1,2115
4225,VisualAnalogy,1,yes,invalid,1,2120
4225,VisualAnalogy,1,yes,valid,1,2044
4225,VisualAnalogy,2,yes,invalid,1,1520
4225,VisualAnalogy,2,yes,invalid,1,2268
4225,VisualAnalogy,2,no,valid,1,2526
4225,VisualAnalogy,1,yes,invalid,1,4418
4225,VisualAnalogy,1,yes,valid,1,1074
4225,VisualAnalogy,2,yes,invalid,1,2979
4225,VisualAnalogy,2,yes,invalid,1,3539
4225,VisualAnalogy,1,yes,valid,1,2514
4225,VisualAnalogy,2,yes,valid,1,2708
4225,VisualAnalogy,2,no,valid,1,2318
4225,VisualAnalogy,2,yes,valid,1,3962
4225,VisualAnalogy,1,yes,valid,1,2927
4225,VisualAnalogy,1,yes,invalid,1,1987
4225,VisualAnalogy,1,no,valid,1,1612
4225,VisualAnalogy,2,yes,invalid,1,2017
4225,VisualAnalogy,2,no,valid,1,3792
4225,VisualAnalogy,1,no,valid,1,1842
4225,VisualAnalogy,2,yes,invalid,1,2558
4225,VisualAnalogy,2,no,valid,1,5515
4225,VisualAnalogy,2,yes,valid,1,3928
4225,VisualAnalogy,1,yes,invalid,1,1960
4225,VisualAnalogy,2,yes,valid,1,3660
4225,VisualAnalogy,1,yes,invalid,1,2739
4225,VisualAnalogy,2,yes,valid,1,2627
4225,VisualAnalogy,1,no,valid,1,2732
4225,VisualAnalogy,1,yes,valid,1,2476
4225,VisualAnalogy,2,yes,valid,1,4648
4225,VisualAnalogy,2,yes,valid,1,4328
4225,VisualAnalogy,2,yes,valid,0,2423
4225,VisualAnalogy,1,no,valid,1,2328
4225,VisualAnalogy,2,no,valid,1,2759
4225,VisualAnalogy,2,yes,invalid,1,2892
4225,VisualAnalogy,2,no,valid,1,1675
4225,VisualAnalogy,1,yes,valid,1,1383
4225,VisualAnalogy,1,yes,invalid,1,1545
4225,VisualAnalogy,1,no,valid,1,1338
4225,VisualAnalogy,1,yes,valid,1,1681
4225,VisualAnalogy,2,yes,invalid,0,3437
4225,VisualAnalogy,1,yes,valid,1,1273
4225,VisualAnalogy,1,no,valid,1,1811
4225,VisualAnalogy,1,no,valid,1,1018
4225,VisualAnalogy,2,no,valid,1,2528
4225,VisualAnalogy,1,yes,valid,1,1831
4225,VisualAnalogy,2,yes,invalid,1,3169
4225,VisualAnalogy,1,yes,invalid,1,3016
4225,VisualAnalogy,2,yes,invalid,1,2335
4225,VisualAnalogy,1,yes,valid,1,1966
4225,VisualAnalogy,1,yes,invalid,0,1682
4225,VisualAnalogy,1,yes,invalid,1,2895
4225,VisualAnalogy,2,no,valid,1,3054
4225,VisualAnalogy,2,yes,valid,1,3005
4225,VisualAnalogy,1,yes,valid,1,1617
4225,VisualAnalogy,2,yes,invalid,1,2000
4225,VisualAnalogy,1,yes,invalid,1,1836
4225,VisualAnalogy,2,yes,invalid,1,1481
4225,VisualAnalogy,2,no,valid,1,3949
4225,VisualAnalogy,1,no,valid,1,1871
4225,VisualAnalogy,1,no,valid,1,2160
4225,VisualAnalogy,2,no,valid,1,3597
4225,VisualAnalogy,1,yes,invalid,1,1930
4225,VisualAnalogy,1,yes,invalid,1,2536
4225,VisualAnalogy,2,yes,invalid,1,3503
4225,VisualAnalogy,1,yes,valid,1,2330
4225,VisualAnalogy,2,yes,invalid,1,3161
4225,VisualAnalogy,2,yes,invalid,0,2909
4225,VisualAnalogy,1,no,valid,1,1135
4225,VisualAnalogy,2,yes,valid,1,2750
4225,VisualAnalogy,1,yes,valid,1,2192
4225,VisualAnalogy,2,yes,valid,1,3041
